text,label
a rental car needs to be booked in nashville,reject
book me a car rental in nashville,reject
please help me book a rental car for nashville,reject
i need you to get me a rental car in nashville,reject
"in nashville, i need a rental car booked",reject
where can i rent a car in boston,reject
i need to rent a car in boston,reject
i need to book a car rental in boston,reject
how can i rent a car in boston,reject
help me get a rental car for march 2 to 6th in dallas and i would prefer a bmw suv,reject
i want to rent a bmw suv for dallas from march 2 to 6th,reject
i want a bmw suv for march 2 to 6th in dallas,reject
"can you help me book a bmw suv for march 2 to 6th, dallas texas",reject
"will you help me rent a car from march 2 to 6th in dallas i want a bmw suv, if possible",reject
book me a car rental between january 1st to january 3rd in denver colorado and id prefer a ford,reject
"id like a car rental between january 1st to the 3rd in denver, id like a ford",reject
id like to rent a ford in denver colorado between january 1st to the 3rd,reject
reserve a car rental for denver colorado for a ford between january 1st through 3rd,reject
id like a rental car in denver colorado between january 1st and january 3rd and id like a ford if possible,reject
i need to find a rental car since i'm travelling to new york tomorrow,reject
can you give me information on how to rent a car,reject
i want to travel to new york and i would like to rent a car,reject
i will need a rental car since i'm going to travel to new york,reject
how do i go about renting a car,reject
i need to rent a car in boston for march 2 until march 4,reject
i want to rent a car in boston for march 2 until march 4,reject
i will be in boston from march 2 to march 4 can i rent a car for that time,reject
will car rentals be available in boston from march 2 to march 4,reject
will i be able to rent a car in boston from march 2 to march 4,reject
i need a rental car for sfo from friday to saturday,reject
i'll require a rental car from 3/6 - 3/19 in san jose,reject
find me a rental car from 2/28 - 3/1 in reno,reject
i'll need a rental car from 3/3 - 3/14 in vegas,reject
find me a rental car from 3/6 - 3/9 in port charles,reject
i need a car rental for the first and fifth in denver and i'd like a subaru,reject
are there any reputable car rental places in seattle,reject
what car rental choices are there in calgary,reject
is it possible to get a ford in austin from may the 5th to may the 7th of this year,reject
i'd like to find a place that rents flashy sports cars in tampa,reject
can i rent a car in belgium from march 01 to march 02 and have it be a porsche,reject
"i'd like to rent a limo in las vegas from may 01, 2019 to may 03, 2019",reject
contact avis and see if they have cars available,reject
can i get a jeep to rent in bangor from the first of the month to a week after the first,reject
is there a car rental available from tuesday to thursday out of lax,reject
are you able to help with booking a car rental in seattle,reject
could i rent a car from tuesday to thursday out of lax,reject
can a car be rented from tuesday to thursday out of lax,reject
can i get assistance with booking a seattle car rental,reject
can i rent a car out of lax from tuesday to thursday,reject
is a car rental available out of lax from tuesday to thursday,reject
can you help me book a car rental in seattle,reject
could you help with booking a car rental for me in seattle,reject
can you help me with seattle car rental bookings,reject
i want to rent a car in boise from april 12-15,reject
is it possible for me to rent a car out of jfk airport from march 15-20,reject
i need to rent a car in chicago but don't know how,reject
